Ad asset report
"December 8, 2025 - January 6, 2026"
Conversion action,Asset status,Asset,Asset type,Level,Status,Status reason,Added by,Last updated,Currency code,TrueView avg. CPV,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Clicks,CTR,Avg. CPC,Conversions,Cost / conv.,Conv. rate,Conv. value,Conv. value / cost,Conv. value / click,Value / conv.,All conv.,Cost / all conv.,All conv. rate,All conv. value,All conv. value / cost,All conv. value / click,Value / all conv.,All conv. (by conv. time),All conv. value (by conv. time),Value / all conv. (by conv. time),Campaign ID,Ad group ID,Item ID,Policy details,Ad group,Campaign,Phone calls,Phone impr.,PTR
Local actions - Website visits,Paused,"Customer Reviews
See Why Homeowners Trust Us.
Learn About Our Impact Windows.
https://wrightsimpactwindowanddoor.com/testimonials/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21788913744,0,23811751534,, --,2TON - Palm Beach - Search - Door,0,0,0
Clicks to call,Paused,"Customer Reviews
See Why Homeowners Trust Us.
Learn About Our Impact Windows.
https://wrightsimpactwindowanddoor.com/testimonials/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21788913744,0,23811751534,, --,2TON - Palm Beach - Search - Door,0,0,0
Request An Estimate (http://wrightsimpactwindowanddoor.com (WPFX)),Enabled,Increase Your Home Value,Callout,Campaign,Eligible,,Advertiser,"Feb 16, 2022, 4:54 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1585701519,0,23852556951,, --,County: Broward - Window,0,0,0
Wright's - GA4 (web) request_an_estimate,Paused,"Single-Hung Windows
https://wrightsimpactwindowanddoor.com/impact-windows/single-hung-windows/?_location=mc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1586071152,0,83243514501,, --,County: Martin/Lucie - Window,0,0,0
Wright's - GA4 (web) sc_form_submission,Paused,"Customer Reviews
See Why Homeowners Trust Us.
Learn About Our Impact Windows.
https://wrightsimpactwindowanddoor.com/testimonials/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21814023562,0,23811751534,, --,2TON - West Coast - Performance Max,0,0,0
Wright's - GA4 (web) livechat_submit,Enabled,https://tpc.googlesyndication.com/simgad/17346260253647930624,Image,Campaign,Eligible,,Advertiser,"Feb 11, 2025, 2:58 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22218202053,0,176495194940,, --,2TON - West Coast - Search - Window,0,0,0
Wright's - GA4 (web) request_estimate,Paused,"Arch Windows
https://wrightsimpactwindowanddoor.com/impact-windows/arch-windows/?_location=pc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1419493618,0,83205471527,, --,County: Palm Beach & Hendry - Window,0,0,0
CHEQ for PPC - Invalid Users,Paused,"Customer Reviews
See Why Homeowners Trust Us.
Learn About Our Impact Windows.
https://wrightsimpactwindowanddoor.com/testimonials/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21277569010,0,23811751534,, --,2TON - Palm Beach - Performance Max,0,0,0
Request An Estimate (http://wrightsimpactwindowanddoor.com (WPFX)),Paused,"Sliding Glass Doors
https://wrightsimpactwindowanddoor.com/impact-doors/sliding-glass-doors/?_location=mc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1688743371,0,83183708314,, --,County: Collier - Door,0,0,0
Wright's - GA4 (web) sc_form_submission,Paused,"Customer Reviews
See Why Homeowners Trust Us.
Learn About Our Impact Windows.
https://wrightsimpactwindowanddoor.com/testimonials/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21183944156,0,23811751534,, --,2TON - Broward - Performance Max,0,0,0
Wright's - GA4 (web) sc_click_to_call,Paused,"Customer Reviews
See Why Homeowners Trust Us.
Learn About Our Impact Windows.
https://wrightsimpactwindowanddoor.com/testimonials/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21183944156,0,23811751534,, --,2TON - Broward - Performance Max,0,0,0
Stream - Request an Estimate - Google Ads,Paused,"Sliding Glass Doors
https://wrightsimpactwindowanddoor.com/impact-doors/sliding-glass-doors/?_location=mc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1688091553,0,83183708314,, --,County: Lee - Door,0,0,0
ctm_call_adextension,Paused,"Customer Reviews
See Why Homeowners Trust Us.
Learn About Our Impact Windows.
https://wrightsimpactwindowanddoor.com/testimonials/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21803482035,0,23811751534,, --,2TON - West Coast - Search - Doors,0,0,0
Wright's - GA4 (web) request_an_estimate,Paused,"Customer Reviews
See Why Homeowners Trust Us.
Learn About Our Impact Windows.
https://wrightsimpactwindowanddoor.com/testimonials/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22158869891,0,23811751534,, --,2TON - Palm Beach - Search - Window,0,0,0
Local actions - Directions,Enabled,https://tpc.googlesyndication.com/simgad/17346260253647930624,Image,Campaign,Eligible,,Advertiser,"Jan 23, 2025, 4:52 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22158869891,0,176495194940,, --,2TON - Palm Beach - Search - Window,0,0,0
Wright's - GA4 (web) livechat_submit,Enabled,https://tpc.googlesyndication.com/simgad/17346260253647930624,Image,Campaign,Eligible,,Advertiser,"Jan 23, 2025, 4:52 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22158869891,0,176495194940,, --,2TON - Palm Beach - Search - Window,0,0,0
Stream - Request an Estimate - Google Ads,Paused,"Customer Reviews
See Why Homeowners Trust Us.
Learn About Our Impact Windows.
https://wrightsimpactwindowanddoor.com/testimonials/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21788913744,0,23811751534,, --,2TON - Palm Beach - Search - Door,0,0,0
Calls From Ads,Enabled,https://tpc.googlesyndication.com/simgad/5416528579222142424,Image,Campaign,Eligible,,Advertiser,"Jan 23, 2025, 4:52 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22158869891,0,134635751801,, --,2TON - Palm Beach - Search - Window,0,0,0
Wright's - GA4 (web) contactpage_form,Enabled,https://tpc.googlesyndication.com/simgad/5416528579222142424,Image,Campaign,Eligible,,Advertiser,"Jan 23, 2025, 4:52 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22158869891,0,134635751801,, --,2TON - Palm Beach - Search - Window,0,0,0
MCFX - SQL,Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser, --,USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1682689850,0,12789755218,, --,County: Lee - Window,0,0,0
Unbounce Landing Page Submission (http://wrightsimpactwindowanddoor.com (WPFX)),Paused,"Casement Windows
https://wrightsimpactwindowanddoor.com/impact-windows/impact-windows-casement-windows/?_location=cc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1688091730,0,83203427795,, --,County: Collier - Window,0,0,0
Wright's - GA4 (web) estimate_form,Enabled,https://tpc.googlesyndication.com/simgad/14135545808720998971,Image,Campaign,Eligible,,Advertiser,"Oct 9, 2024, 7:00 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21788913744,0,134635751786,, --,2TON - Palm Beach - Search - Door,0,0,0
Local actions - Website visits,Enabled,https://tpc.googlesyndication.com/simgad/14135545808720998971,Image,Campaign,Eligible,,Advertiser,"Oct 9, 2024, 7:00 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21788913744,0,134635751786,, --,2TON - Palm Beach - Search - Door,0,0,0
Local actions - Website visits,Enabled,https://tpc.googlesyndication.com/simgad/9590382717929184512,Image,Campaign,Eligible,,Advertiser,"Oct 9, 2024, 7:00 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21788913744,0,131105397398,, --,2TON - Palm Beach - Search - Door,0,0,0
Wright's - GA4 (web) unbounce_submission,Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser, --,USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,7941508238,0,12789755218,, --,County: Florida Keys - Window,0,0,0
Wright's - GA4 (web) unbounce_submission,Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser, --,USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1419493618,0,12789755218,, --,County: Palm Beach & Hendry - Window,0,0,0
Local actions - Website visits,Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser, --,USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1468929344,0,12789755218,, --,County: Miami-Dade - Door,0,0,0
Wright's - GA4 (web) unbounce_landing_page_submission,Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser, --,USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1468929344,0,12789755218,, --,County: Miami-Dade - Door,0,0,0
Request An Estimate (http://wrightsimpactwindowanddoor.com (WPFX)),Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser, --,USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1586071155,0,12789755218,, --,County: Miami-Dade - Window,0,0,0
Unbounce Landing Page Submission (http://wrightsimpactwindowanddoor.com (WPFX)),Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser, --,USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1585701519,0,12789755218,, --,County: Broward - Window,0,0,0
Local actions - Website visits,Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser, --,USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1585701519,0,12789755218,, --,County: Broward - Window,0,0,0
Local actions - Website visits,Enabled,https://tpc.googlesyndication.com/simgad/14135545808720998971,Image,Campaign,Eligible,,Advertiser,"Feb 11, 2025, 2:58 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22218202053,0,134635751786,, --,2TON - West Coast - Search - Window,0,0,0
Wright's - GA4 (web) contactpage_form,Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser, --,USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1707794837,0,12789755218,, --,Branded - Search,0,0,0
Unbounce Landing Page Submission (http://wrightsimpactwindowanddoor.com (WPFX)),Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser, --,USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1707794837,0,12789755218,, --,Branded - Search,0,0,0
Request An Estimate (http://wrightsimpactwindowanddoor.com (WPFX)),Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser,"Nov 8, 2021, 11:29 AM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,15207425943,0,12789755218,, --,County: Brevard - Door,0,0,0
CHEQ for PPC - Invalid Users,Enabled,https://tpc.googlesyndication.com/simgad/17346260253647930624,Image,Campaign,Eligible,,Advertiser,"Oct 9, 2024, 7:00 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21788913744,0,176495194940,, --,2TON - Palm Beach - Search - Door,0,0,0
Wright's - GA4 (web) request_an_estimate,Enabled,https://tpc.googlesyndication.com/simgad/17346260253647930624,Image,Campaign,Eligible,,Advertiser,"Feb 11, 2025, 2:58 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22218202053,0,176495194940,, --,2TON - West Coast - Search - Window,0,0,0
Wright's - GA4 (web) request_an_estimate,Paused,"Single-Hung Windows
https://wrightsimpactwindowanddoor.com/impact-windows/single-hung-windows/?_location=md",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1586071155,0,83243944308,, --,County: Miami-Dade - Window,0,0,0
Local actions - Other engagements,Paused,"Impact Doors
Secure, Stylish Impact Doors
Custom Options Available
https://wrightsimpactwindowanddoor.com/doors/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22667208646,0,245452818169,, --,2TON - Video Conversion,0,0,0
ctm_call_adextension,Paused,"Customer Reviews
See Why Homeowners Trust Us.
Learn About Our Impact Windows.
https://wrightsimpactwindowanddoor.com/testimonials/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22158869891,0,23811751534,, --,2TON - Palm Beach - Search - Window,0,0,0
Calls From Ads,Paused,"Customer Reviews
See Why Homeowners Trust Us.
Learn About Our Impact Windows.
https://wrightsimpactwindowanddoor.com/testimonials/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,22163191366,0,23811751534,, --,2TON - Broward - Search - Door,0,0,0
Local actions - Other engagements,Paused,"Customer Reviews
See Why Homeowners Trust Us.
Learn About Our Impact Windows.
https://wrightsimpactwindowanddoor.com/testimonials/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21799326472,0,23811751534,, --,2TON - Broward - Search - Windows,0,0,0
Local actions - Website visits,Enabled,https://tpc.googlesyndication.com/simgad/15042473910962333463,Image,Campaign,Eligible,,Advertiser,"Oct 14, 2024, 2:01 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21803482035,0,176495194937,, --,2TON - West Coast - Search - Doors,0,0,0
Unbounce Form - Google Ads,Paused,"Arch Windows
https://wrightsimpactwindowanddoor.com/impact-windows/arch-windows/?_location=lc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1682689850,0,83204315273,, --,County: Lee - Window,0,0,0
MCFX - SQL,Paused,"Single-Hung Windows
https://wrightsimpactwindowanddoor.com/impact-windows/single-hung-windows/?_location=mc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1586071152,0,83243514501,, --,County: Martin/Lucie - Window,0,0,0
Stream - Request an Estimate - Google Ads,Paused,"Hurricane Impact Doors
Protect Your Home & Family with
Hurricane-Rated Impact Doors.
https://wrightsimpactwindowanddoor.com/impact-doors/?_location=md",Sitelink,Campaign,Paused,Paused; Disapproved,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1586071155,0,23811751507,"Destination not working (Disapproved, 404, desktop)", --,County: Miami-Dade - Window,0,0,0
Clicks to call,Paused,"Hurricane Impact Doors
Protect Your Home & Family with
Hurricane-Rated Impact Doors.
https://wrightsimpactwindowanddoor.com/impact-doors/?_location=md",Sitelink,Campaign,Paused,Paused; Disapproved,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1586071155,0,23811751507,"Destination not working (Disapproved, 404, desktop)", --,County: Miami-Dade - Window,0,0,0
Wright's - GA4 (web) unbounce_landing_page_submission,Paused,"Hurricane Impact Doors
Protect Your Home & Family with
Hurricane-Rated Impact Doors.
https://wrightsimpactwindowanddoor.com/impact-doors/?_location=md",Sitelink,Campaign,Paused,Paused; Disapproved,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1586071155,0,23811751507,"Destination not working (Disapproved, 404, desktop)", --,County: Miami-Dade - Window,0,0,0
Calls From Ads,Enabled,https://tpc.googlesyndication.com/simgad/17346260253647930624,Image,Campaign,Eligible,,Advertiser,"Oct 9, 2024, 7:00 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21788913744,0,176495194940,, --,2TON - Palm Beach - Search - Door,0,0,0
ctm_call_adextension,Paused,"Customer Reviews
See Why Homeowners Trust Us.
Learn About Our Impact Windows.
https://wrightsimpactwindowanddoor.com/testimonials/",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:45 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21277569010,0,23811751534,, --,2TON - Palm Beach - Performance Max,0,0,0
Unbounce Form - Google Ads,Paused,"Impact Bifold Doors
https://wrightsimpactwindowanddoor.com/impact-doors/bifold-doors/?_location=cc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1688743371,0,83200554647,, --,County: Collier - Door,0,0,0
Clicks to call,Enabled,Increase Your Home Value,Callout,Campaign,Eligible,,Advertiser,"Feb 16, 2022, 4:54 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1707794837,0,23852556951,, --,Branded - Search,0,0,0
Unbounce Click to Call (http://wrightsimpactwindowanddoor.com (WPFX)),Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser, --,USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1688743371,0,12789755218,, --,County: Collier - Door,0,0,0
Unbounce Click to Call (http://wrightsimpactwindowanddoor.com (WPFX)),Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser, --,USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1419496987,0,12789755218,, --,County: Martin/Lucie - Door,0,0,0
Unbounce Landing Page Submission (http://wrightsimpactwindowanddoor.com (WPFX)),Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser, --,USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,7941508238,0,12789755218,, --,County: Florida Keys - Window,0,0,0
Local actions - Website visits,Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser, --,USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,7941508238,0,12789755218,, --,County: Florida Keys - Window,0,0,0
MCFX - SQL,Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser, --,USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1688091553,0,12789755218,, --,County: Lee - Door,0,0,0
Stream - Request an Estimate - Google Ads,Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser, --,USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1688091553,0,12789755218,, --,County: Lee - Door,0,0,0
Local actions - Other engagements,Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser, --,USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1586071158,0,12789755218,, --,County: Palm Beach & Hendry - Door,0,0,0
MCFX - Sale,Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser, --,USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1586071158,0,12789755218,, --,County: Palm Beach & Hendry - Door,0,0,0
Local actions - Website visits,Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser, --,USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1586071158,0,12789755218,, --,County: Palm Beach & Hendry - Door,0,0,0
ctm_call,Enabled,(941) 260-2800,Call,Campaign,Eligible,,Advertiser,"Oct 31, 2024, 4:30 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21803482035,0,180717094824,, --,2TON - West Coast - Search - Doors,0,0,0
Local actions - Website visits,Enabled,https://tpc.googlesyndication.com/simgad/14135545808720998971,Image,Campaign,Eligible,,Advertiser,"Oct 14, 2024, 2:01 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,21803482035,0,134635751786,, --,2TON - West Coast - Search - Doors,0,0,0
Wright's - GA4 (web) unbounce_landing_page_submission,Enabled,Impact Windows and Doors,Lead form,Campaign,Eligible,,Advertiser,"Nov 8, 2021, 11:29 AM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,15210428527,0,12789755218,, --,County: Brevard - Window,0,0,0
Unbounce Landing Page Submission (http://wrightsimpactwindowanddoor.com (WPFX)),Paused,"Financing Options
Don't Let Cost Prevent You From
Protecting Your Home.
https://wrightsimpactwindowanddoor.com/financing/?_location=pc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1688092057,0,23811751486,, --,County: Sarasota - Door,0,0,0
Wright's - GA4 (web) unbounce_landing_page_submission,Paused,"Sliding Glass Doors
https://wrightsimpactwindowanddoor.com/impact-doors/sliding-glass-doors/?_location=sc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1688092057,0,83202000959,, --,County: Sarasota - Door,0,0,0
MCFX - Sale,Paused,"Sliding Glass Doors
https://wrightsimpactwindowanddoor.com/impact-doors/sliding-glass-doors/?_location=sc",Sitelink,Campaign,Paused,Paused,Advertiser,"Sep 23, 2025, 6:44 PM",USD,0,0,0,0, --,0,0,0, --,0,0.00,0, --,0.00,0,0,0,0.00,0, --,0.00,0,0,0,0.00,0.00,0,1688092057,0,83202000959,, --,County: Sarasota - Door,0,0,0
